Daily / Cumulative;Indicator;Date;Event;region;City;Cases
Daily;Cases;2020-04-07;;Mecca;Mecca;51
Daily;Cases;2020-04-07;;Qassim;Al Bukayriyah;0
Daily;Cases;2020-04-07;;Qassim;Al Mithnab;0
Daily;Cases;2020-04-07;;Mecca;Umm Aldoom;0
Daily;Cases;2020-04-07;;Mecca;Alhadda;0
Daily;Cases;2020-04-07;;Eastern Region;Al Jafr;0
Daily;Cases;2020-04-07;;Qassim;Al Hanakia;0
Daily;Cases;2020-04-07;;Tabuk;Tabuk;3
Daily;Cases;2020-04-07;;Eastern Region;Hafr Al Batin;0
Daily;Cases;2020-04-07;;Mecca;Alqarei;0
Daily;Cases;2020-04-07;;Medina;Al Ais;0
Daily;Cases;2020-04-07;;Eastern Region;Saihat;0
Daily;Cases;2020-04-07;;Jazan;Jazan;0
Daily;Cases;2020-04-07;;Asir;Thurayban;0
Daily;Cases;2020-04-07;;Asir;Ahad Rafidah;0
Daily;Cases;2020-04-07;;Eastern Region;Khafji;0
Daily;Cases;2020-04-08;;Medina;Wadi Al Fara'a;0
Daily;Cases;2020-04-08;;Mecca;Turbah;0
Daily;Cases;2020-04-08;;Riyadh;Muzahmiya;0
Daily;Cases;2020-04-08;;Riyadh;Sajer;0
Daily;Cases;2020-04-08;;Mecca;Umm Aldoom;0
Daily;Cases;2020-04-08;;Mecca;Alhadda;0
Daily;Cases;2020-04-08;;Riyadh;Diriyah;4
Daily;Cases;2020-04-08;;Qassim;Riyadh Al Khabra;1
Daily;Cases;2020-04-08;;Asir;Khamis Mushait;1
Daily;Cases;2020-04-08;;Mecca;Jeddah;45
Daily;Cases;2020-04-08;;Mecca;Al Qunfudhah;0
Daily;Cases;2020-04-08;;Jazan;Sabya;0
Daily;Cases;2020-04-08;;Tabuk;Tabuk;26
Daily;Cases;2020-04-08;;Jazan;Al Tuwal;0
Daily;Cases;2020-04-08;;Tabuk;Qurayyat;0
Daily;Cases;2020-04-08;;Qassim;Al Badayea;0
Daily;Cases;2020-04-08;;Eastern Region;Dahran;0
Daily;Cases;2020-04-08;;Jazan;Aridah;0
Daily;Cases;2020-04-08;;Mecca;Al Muwayh;0
Daily;Cases;2020-04-09;;Mecca;Rabigh;0
Daily;Cases;2020-04-09;;Medina;Wadi Al Fara'a;0
Daily;Cases;2020-04-09;;Qassim;Buraydah;9
Daily;Cases;2020-04-09;;Al Bahah;Al Makhwa;0
Daily;Cases;2020-04-09;;Riyadh;Riyadh;69
Daily;Cases;2020-04-09;;Medina;Al Ula;0
Daily;Cases;2020-04-09;;Riyadh;Howtat Sudair;0
Daily;Cases;2020-04-09;;Asir;Khamis Mushait;0
Daily;Cases;2020-04-09;;Mecca;Jeddah;54
Daily;Cases;2020-04-09;;Eastern Region;Bqeeq;0
Daily;Cases;2020-04-09;;Eastern Region;Khobar;0
Daily;Cases;2020-04-09;;Jazan;Sabya;0
Daily;Cases;2020-04-09;;Mecca;Alqarei;0
Daily;Cases;2020-04-09;;Mecca;Al Khurma;0
Daily;Cases;2020-04-09;;Asir;Ahad Rafidah;0
Daily;Cases;2020-04-09;;Mecca;Khulais;1
Daily;Cases;2020-04-09;;Jazan;Aridah;0
Daily;Cases;2020-04-10;;Mecca;Rabigh;0
Daily;Cases;2020-04-10;;Medina;Yanbu;5
Daily;Cases;2020-04-10;;Mecca;Adham;0
Daily;Cases;2020-04-10;;Mecca;Turbah;0
Daily;Cases;2020-04-10;;Riyadh;Muzahmiya;0
Daily;Cases;2020-04-10;;Eastern Region;Qatif;0
Daily;Cases;2020-04-10;;Asir;Abha;0
Daily;Cases;2020-04-10;;Hail;Al Shamly;1
Daily;Cases;2020-04-10;;Eastern Region;Jubail;0
Daily;Cases;2020-04-10;;Mecca;Hadda;0
Daily;Cases;2020-04-10;;Eastern Region;Khobar;1
Daily;Cases;2020-04-10;;Hail;Ha'il;0
Daily;Cases;2020-04-10;;Medina;Al Ais;0
Daily;Cases;2020-04-10;;Eastern Region;Saihat;0
Daily;Cases;2020-04-10;;Asir;Thurayban;0
Daily;Cases;2020-04-10;;Al Bahah;Baljurashi;0
Daily;Cases;2020-04-10;;Asir;Ahad Rafidah;0
Daily;Cases;2020-04-10;;Mecca;Al Lith;0
Daily;Cases;2020-04-10;;Eastern Region;Dahran;0
Daily;Cases;2020-04-10;;Tabuk;Duba;0
Daily;Cases;2020-04-10;;Asir;Al Madda;0
Daily;Cases;2020-04-10;;Riyadh;Az Zulfi;0
Daily;Cases;2020-04-11;;Asir;Sabt Al Alayah;0
Daily;Cases;2020-04-11;;Riyadh;Howtat Bani Tamim;0
Daily;Cases;2020-04-11;;Al Jouf;Domat Al Jandal;0
Daily;Cases;2020-04-11;;Riyadh;Riyadh;198
Daily;Cases;2020-04-11;;Eastern Region;Qatif;3
Daily;Cases;2020-04-11;;Al Bahah;Al Bahah;0
Daily;Cases;2020-04-11;;Medina;Al Ula;0
Daily;Cases;2020-04-11;;Eastern Region;Al Mubarraz;0
Daily;Cases;2020-04-11;;Riyadh;Diriyah;0
Daily;Cases;2020-04-11;;Asir;Bisha;0
Daily;Cases;2020-04-11;;Mecca;Jeddah;19
Daily;Cases;2020-04-11;;Mecca;Al Qunfudhah;0
Daily;Cases;2020-04-11;;Mecca;Maisan;0
Daily;Cases;2020-04-11;;Jazan;Sabya;2
Daily;Cases;2020-04-11;;Asir;Muhayil Aseer;0
Daily;Cases;2020-04-11;;Eastern Region;Hafr Al Batin;0
Daily;Cases;2020-04-11;;Eastern Region;Saihat;0
Daily;Cases;2020-04-11;;Asir;Thurayban;0
Daily;Cases;2020-04-11;;Mecca;Al Muzaylif;0
Daily;Cases;2020-04-11;;Qassim;Al Badayea;0
Daily;Cases;2020-04-11;;Mecca;Bani Malek;0
Daily;Cases;2020-04-11;;Tabuk;Duba;0
Daily;Cases;2020-04-12;;Al Jouf;Tabarjal;0
Daily;Cases;2020-04-12;;Medina;Yanbu;0
Daily;Cases;2020-04-12;;Riyadh;Howtat Bani Tamim;0
Daily;Cases;2020-04-12;;Najran;Sharorah;0
Daily;Cases;2020-04-12;;Al Bahah;Al Bahah;0
Daily;Cases;2020-04-12;;Al Jouf;Sakakah;0
Daily;Cases;2020-04-12;;Eastern Region;Jubail;0
Daily;Cases;2020-04-12;;Jazan;Samtah;0
Daily;Cases;2020-04-12;;Mecca;Alhadda;0
Daily;Cases;2020-04-12;;Riyadh;Al Duwadimi;0
Daily;Cases;2020-04-12;;Riyadh;Diriyah;0
Daily;Cases;2020-04-12;;Total;Total;472
Daily;Cases;2020-04-12;;Jazan;Abu Arish;0
Daily;Cases;2020-04-12;;Asir;Bisha;0
Daily;Cases;2020-04-12;;Asir;Thurayban;0
Daily;Cases;2020-04-12;;Tabuk;Al Wajh;0
Daily;Cases;2020-04-12;;Tabuk;Qurayyat;0
Daily;Cases;2020-04-12;;Asir;Ahad Rafidah;1
Daily;Cases;2020-04-12;;Northern Borders;Rafha;0
Daily;Cases;2020-04-12;;Mecca;Al Lith;0
Daily;Cases;2020-04-12;;Eastern Region;Dahran;1
Daily;Cases;2020-04-13;;Riyadh;Al Majmaah;0
Daily;Cases;2020-04-13;;Riyadh;Wadi Addawasir;0
Daily;Cases;2020-04-13;;Al Jouf;Tabarjal;0
Daily;Cases;2020-04-13;;Medina;Yanbu;0
Daily;Cases;2020-04-13;;Riyadh;Howtat Bani Tamim;0
Daily;Cases;2020-04-13;;Al Bahah;Al Makhwa;0
Daily;Cases;2020-04-13;;Riyadh;Al Quwaiiyah;0
Daily;Cases;2020-04-13;;Eastern Region;Jubail;0
Daily;Cases;2020-04-13;;Eastern Region;Al Jafr;0
Daily;Cases;2020-04-13;;Qassim;Riyadh Al Khabra;0
Daily;Cases;2020-04-13;;Asir;Khamis Mushait;0
Daily;Cases;2020-04-13;;Jazan;Abu Arish;0
Daily;Cases;2020-04-13;;Hail;Ha'il;1
Daily;Cases;2020-04-13;;Medina;Al Ais;0
Daily;Cases;2020-04-13;;Northern Borders;Rafha;0
Daily;Cases;2020-04-13;;Asir;Al Madda;0
Daily;Cases;2020-04-13;;Mecca;Khulais;0
Daily;Cases;2020-04-14;;Mecca;Rabigh;0
Daily;Cases;2020-04-14;;Medina;Yanbu;4
Daily;Cases;2020-04-14;;Eastern Region;Hufof;86
Daily;Cases;2020-04-14;;Qassim;Ar Rass;0
Daily;Cases;2020-04-14;;Al Jouf;Domat Al Jandal;0
Daily;Cases;2020-04-14;;Riyadh;Al Quwaiiyah;0
Daily;Cases;2020-04-14;;Riyadh;Riyadh;56
Daily;Cases;2020-04-14;;Eastern Region;Jubail;6
Daily;Cases;2020-04-14;;Mecca;Hadda;0
Daily;Cases;2020-04-14;;Qassim;Al Hanakia;0
Daily;Cases;2020-04-14;;Jazan;Abu Arish;0
Daily;Cases;2020-04-14;;Najran;Najran;0
Daily;Cases;2020-04-14;;Mecca;Taif;9
Daily;Cases;2020-04-14;;Hail;Ha'il;0
Daily;Cases;2020-04-14;;Mecca;Alqarei;1
Daily;Cases;2020-04-14;;Eastern Region;Ras Tanura;2
Daily;Cases;2020-04-15;;Mecca;Adham;1
Daily;Cases;2020-04-15;;Mecca;Mecca;58
Daily;Cases;2020-04-15;;Asir;Abha;2
Daily;Cases;2020-04-15;;Mecca;Umm Aldoom;0
Daily;Cases;2020-04-15;;Mecca;Alhadda;0
Daily;Cases;2020-04-15;;Asir;Khamis Mushait;1
Daily;Cases;2020-04-15;;Najran;Najran;0
Daily;Cases;2020-04-15;;Jazan;Al Tuwal;2
Daily;Cases;2020-04-15;;Al Bahah;Baljurashi;0
Daily;Cases;2020-04-15;;Mecca;Al Muzaylif;0
Daily;Cases;2020-04-15;;Asir;Al Majarda;0
Daily;Cases;2020-04-15;;Riyadh;Az Zulfi;0
Daily;Cases;2020-04-15;;Jazan;Aridah;0
Daily;Cases;2020-04-16;;Al Jouf;Tabarjal;0
Daily;Cases;2020-04-16;;Medina;Yanbu;1
Daily;Cases;2020-04-16;;Northern Borders;Arar;0
Daily;Cases;2020-04-16;;Qassim;Ar Rass;0
Daily;Cases;2020-04-16;;Qassim;Al Bukayriyah;0
Daily;Cases;2020-04-16;;Hail;Al Shamly;0
Daily;Cases;2020-04-16;;Eastern Region;Jubail;4
Daily;Cases;2020-04-16;;Riyadh;Kharj;0
Daily;Cases;2020-04-16;;Riyadh;Howtat Sudair;0
Daily;Cases;2020-04-16;;Eastern Region;Al Jafr;0
Daily;Cases;2020-04-16;;Total;Total;762
Daily;Cases;2020-04-16;;Mecca;Jeddah;142
Daily;Cases;2020-04-16;;Al Bahah;Baljurashi;0
Daily;Cases;2020-04-16;;Northern Borders;Rafha;0
Daily;Cases;2020-04-16;;Mecca;Al Lith;0
Daily;Cases;2020-04-16;;Mecca;Bani Malek;0
Daily;Cases;2020-04-16;;Tabuk;Duba;0
Daily;Cases;2020-04-16;;Mecca;Khulais;0
Daily;Cases;2020-04-16;;Riyadh;Az Zulfi;0
Daily;Cases;2020-04-17;;Qassim;Ar Rass;0
Daily;Cases;2020-04-17;;Asir;Abha;2
Daily;Cases;2020-04-17;;Al Jouf;Sakakah;0
Daily;Cases;2020-04-17;;Medina;Al Ula;0
Daily;Cases;2020-04-17;;Mecca;Umm Aldoom;0
Daily;Cases;2020-04-17;;Qassim;Al Hanakia;0
Daily;Cases;2020-04-17;;Total;Total;1132
Daily;Cases;2020-04-17;;Mecca;Jeddah;236
Daily;Cases;2020-04-17;;Eastern Region;Khobar;4
Daily;Cases;2020-04-17;;Al Bahah;Al Aqiq;0
Daily;Cases;2020-04-17;;Tabuk;Qurayyat;0
Daily;Cases;2020-04-17;;Mecca;Al Muzaylif;1
Daily;Cases;2020-04-17;;Asir;Al Majarda;0
Daily;Cases;2020-04-17;;Riyadh;Az Zulfi;0
Daily;Cases;2020-04-18;;Medina;Wadi Al Fara'a;0
Daily;Cases;2020-04-18;;Najran;Sharorah;0
Daily;Cases;2020-04-18;;Qassim;Ar Rass;0
Daily;Cases;2020-04-18;;Riyadh;Al Quwaiiyah;0
Daily;Cases;2020-04-18;;Riyadh;Muzahmiya;0
Daily;Cases;2020-04-18;;Riyadh;Riyadh;85
Daily;Cases;2020-04-18;;Al Jouf;Sakakah;0
Daily;Cases;2020-04-18;;Qassim;Al Mithnab;0
Daily;Cases;2020-04-18;;Eastern Region;Nairyah;0
Daily;Cases;2020-04-18;;Medina;Medina;177
Daily;Cases;2020-04-18;;Jazan;Samtah;0
Daily;Cases;2020-04-18;;Mecca;Hadda;0
Daily;Cases;2020-04-18;;Medina;Mahd Al Dhahab;0
Daily;Cases;2020-04-18;;Riyadh;Howtat Sudair;0
Daily;Cases;2020-04-18;;Asir;Khamis Mushait;0
Daily;Cases;2020-04-18;;Qassim;Al Hanakia;0
Daily;Cases;2020-04-18;;Total;Total;1088
Daily;Cases;2020-04-18;;Mecca;Jeddah;210
Daily;Cases;2020-04-18;;Hail;Ha'il;4
Daily;Cases;2020-04-18;;Al Bahah;Al Aqiq;0
Daily;Cases;2020-04-18;;Eastern Region;Saihat;0
Daily;Cases;2020-04-18;;Al Bahah;Baljurashi;0
Daily;Cases;2020-04-18;;Mecca;Al Khurma;0
Daily;Cases;2020-04-18;;Tabuk;Qurayyat;0
Daily;Cases;2020-04-18;;Eastern Region;Ras Tanura;3
Daily;Cases;2020-04-19;;Medina;Wadi Al Fara'a;0
Daily;Cases;2020-04-19;;Medina;Yanbu;1
Daily;Cases;2020-04-19;;Al Bahah;Al Makhwa;0
Daily;Cases;2020-04-19;;Riyadh;Muzahmiya;0
Daily;Cases;2020-04-19;;Asir;Abha;3
Daily;Cases;2020-04-19;;Hail;Al Shamly;0
Daily;Cases;2020-04-19;;Riyadh;Kharj;0
Daily;Cases;2020-04-19;;Medina;Mahd Al Dhahab;0
Daily;Cases;2020-04-19;;Qassim;Al Hanakia;0
Daily;Cases;2020-04-19;;Asir;Bisha;0
Daily;Cases;2020-04-19;;Eastern Region;Khobar;5
Daily;Cases;2020-04-19;;Tabuk;Tabuk;0
Daily;Cases;2020-04-19;;Jazan;Jazan;0
Daily;Cases;2020-04-19;;Eastern Region;Ras Tanura;0
Daily;Cases;2020-04-20;;Mecca;Rabigh;0
Daily;Cases;2020-04-20;;Mecca;Turbah;0
Daily;Cases;2020-04-20;;Qassim;Unayzah;2
Daily;Cases;2020-04-20;;Riyadh;Riyadh;148
Daily;Cases;2020-04-20;;Riyadh;Sajer;0
Daily;Cases;2020-04-20;;Mecca;Mecca;305
Daily;Cases;2020-04-20;;Medina;Al Ula;0
Daily;Cases;2020-04-20;;Mecca;Umm Aldoom;0
Daily;Cases;2020-04-20;;Eastern Region;Al Mubarraz;0
Daily;Cases;2020-04-20;;Eastern Region;Jubail;12
Daily;Cases;2020-04-20;;Jazan;Samtah;0
Daily;Cases;2020-04-20;;Qassim;Riyadh Al Khabra;0
Daily;Cases;2020-04-20;;Eastern Region;Bqeeq;0
Daily;Cases;2020-04-20;;Najran;Najran;0
Daily;Cases;2020-04-20;;Asir;Muhayil Aseer;1
Daily;Cases;2020-04-20;;Mecca;Alqarei;1
Daily;Cases;2020-04-20;;Al Bahah;Al Aqiq;0
Daily;Cases;2020-04-20;;Al Bahah;Baljurashi;0
Daily;Cases;2020-04-20;;Jazan;Baish;0
Daily;Cases;2020-04-20;;Qassim;Al Badayea;0
Daily;Cases;2020-04-20;;Mecca;Al Lith;0
Daily;Cases;2020-04-21;;Riyadh;Al Majmaah;0
Daily;Cases;2020-04-21;;Medina;Wadi Al Fara'a;0
Daily;Cases;2020-04-21;;Al Jouf;Domat Al Jandal;0
Daily;Cases;2020-04-21;;Riyadh;Sajer;0
Daily;Cases;2020-04-21;;Medina;Al Ula;0
Daily;Cases;2020-04-21;;Eastern Region;Jubail;0
Daily;Cases;2020-04-21;;Medina;Mahd Al Dhahab;0
Daily;Cases;2020-04-21;;Riyadh;Diriyah;0
Daily;Cases;2020-04-21;;Qassim;Al Hanakia;0
Daily;Cases;2020-04-21;;Total;Total;1141
Daily;Cases;2020-04-21;;Mecca;Taif;14
Daily;Cases;2020-04-21;;Hail;Ha'il;2
Daily;Cases;2020-04-21;;Medina;Al Ais;0
Daily;Cases;2020-04-21;;Jazan;Jazan;0
Daily;Cases;2020-04-21;;Mecca;Al Muzaylif;0
Daily;Cases;2020-04-22;;Asir;Sabt Al Alayah;0
Daily;Cases;2020-04-22;;Mecca;Adham;0
Daily;Cases;2020-04-22;;Al Jouf;Domat Al Jandal;0
Daily;Cases;2020-04-22;;Riyadh;Muzahmiya;0
Daily;Cases;2020-04-22;;Mecca;Umm Aldoom;1
Daily;Cases;2020-04-22;;Medina;Mahd Al Dhahab;0
Daily;Cases;2020-04-22;;Mecca;Al Qunfudhah;0
Daily;Cases;2020-04-22;;Eastern Region;Saihat;0
Daily;Cases;2020-04-22;;Mecca;Al Khurma;1
Daily;Cases;2020-04-22;;Eastern Region;Ras Tanura;0
Daily;Cases;2020-04-22;;Asir;Al Majarda;0
Daily;Cases;2020-04-22;;Asir;Al Madda;0
Daily;Cases;2020-04-22;;Mecca;Khulais;0
Daily;Cases;2020-04-23;;Al Jouf;Tabarjal;1
Daily;Cases;2020-04-23;;Riyadh;Howtat Bani Tamim;1
Daily;Cases;2020-04-23;;Al Bahah;Al Bahah;0
Daily;Cases;2020-04-23;;Mecca;Mecca;242
Daily;Cases;2020-04-23;;Asir;Abha;0
Daily;Cases;2020-04-23;;Riyadh;Kharj;0
Daily;Cases;2020-04-23;;Riyadh;Howtat Sudair;1
Daily;Cases;2020-04-23;;Eastern Region;Al Jafr;0
Daily;Cases;2020-04-23;;Asir;Bisha;16
Daily;Cases;2020-04-23;;Mecca;Jeddah;210
Daily;Cases;2020-04-23;;Eastern Region;Khobar;30
Daily;Cases;2020-04-23;;Hail;Ha'il;7
Daily;Cases;2020-04-23;;Medina;Al Ais;0
Daily;Cases;2020-04-23;;Eastern Region;Saihat;0
Daily;Cases;2020-04-23;;Asir;Thurayban;5
Daily;Cases;2020-04-23;;Mecca;Al Khurma;0
Daily;Cases;2020-04-23;;Al Bahah;Al Mandaq;0
Daily;Cases;2020-04-23;;Tabuk;Duba;3
Daily;Cases;2020-04-24;;Asir;Sabt Al Alayah;0
Daily;Cases;2020-04-24;;Medina;Yanbu;13
Daily;Cases;2020-04-24;;Eastern Region;Hufof;34
Daily;Cases;2020-04-24;;Al Bahah;Al Makhwa;2
Daily;Cases;2020-04-24;;Al Bahah;Al Bahah;6
Daily;Cases;2020-04-24;;Qassim;Al Mithnab;12
Daily;Cases;2020-04-24;;Riyadh;Kharj;1
Daily;Cases;2020-04-24;;Qassim;Riyadh Al Khabra;0
Daily;Cases;2020-04-24;;Mecca;Taif;27
Daily;Cases;2020-04-24;;Tabuk;Tabuk;2
Daily;Cases;2020-04-24;;Eastern Region;Hafr Al Batin;0
Daily;Cases;2020-04-24;;Medina;Al Ais;0
Daily;Cases;2020-04-24;;Al Bahah;Al Mandaq;0
Daily;Cases;2020-04-24;;Eastern Region;Ras Tanura;0
Daily;Cases;2020-04-24;;Mecca;Bani Malek;1
Daily;Cases;2020-04-24;;Asir;Al Madda;0
Daily;Cases;2020-04-24;;Riyadh;Az Zulfi;1
Daily;Cases;2020-04-24;;Jazan;Aridah;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Asir;Sabt Al Alayah;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Mecca;Rabigh;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Eastern Region;Hufof;17
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Riyadh;Muzahmiya;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Al Bahah;Al Bahah;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Mecca;Mecca;272
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Medina;Al Ula;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Eastern Region;Dammam;51
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Qassim;Al Mithnab;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Eastern Region;Nairyah;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Riyadh;Al Duwadimi;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Medina;Mahd Al Dhahab;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Qassim;Riyadh Al Khabra;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Asir;Khamis Mushait;1
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Qassim;Al Hanakia;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Mecca;Maisan;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Najran;Najran;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Mecca;Al Khurma;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Tabuk;Al Wajh;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Asir;Ahad Rafidah;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Eastern Region;Ras Tanura;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Mecca;Bani Malek;0
Daily;Cases;2020-04-25;Partial lifting of curfew in all cities except Makkah;Mecca;Khulais;3
Daily;Cases;2020-04-26;;Eastern Region;Qatif;7
Daily;Cases;2020-04-26;;Medina;Al Ula;0
Daily;Cases;2020-04-26;;Qassim;Al Mithnab;0
Daily;Cases;2020-04-26;;Mecca;Umm Aldoom;0
Daily;Cases;2020-04-26;;Riyadh;Al Duwadimi;0
Daily;Cases;2020-04-26;;Mecca;Taif;5
Daily;Cases;2020-04-26;;Asir;Muhayil Aseer;0
Daily;Cases;2020-04-26;;Al Bahah;Al Aqiq;0
Daily;Cases;2020-04-26;;Medina;Al Ais;0
Daily;Cases;2020-04-26;;Mecca;Al Khurma;0
Daily;Cases;2020-04-26;;Tabuk;Qurayyat;0
Daily;Cases;2020-04-26;;Jazan;Baish;126
Daily;Cases;2020-04-26;;Mecca;Bani Malek;0
Daily;Cases;2020-04-26;;Eastern Region;Khafji;0
Daily;Cases;2020-04-26;;Eastern Region;Dahran;0
Daily;Cases;2020-04-26;;Tabuk;Duba;0
Daily;Cases;2020-04-26;;Mecca;Khulais;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Mecca;Rabigh;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Medina;Yanbu;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Najran;Sharorah;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Qassim;Uqlat as Suqur;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Al Bahah;Al Bahah;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Hail;Al Shamly;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Eastern Region;Al Mubarraz;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Eastern Region;Nairyah;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Eastern Region;Jubail;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Mecca;Hadda;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Mecca;Alhadda;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Qassim;Riyadh Al Khabra;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Eastern Region;Bqeeq;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Medina;Al Ais;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Asir;Thurayban;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Mecca;Al Lith;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Eastern Region;Khafji;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Eastern Region;Dahran;0
Daily;Recoveries;2020-03-02;First case of COVID-19;Jazan;Aridah;0
Daily;Recoveries;2020-03-03;;Riyadh;Al Majmaah;0
Daily;Recoveries;2020-03-03;;Eastern Region;Hufof;0
Daily;Recoveries;2020-03-03;;Mecca;Turbah;0
Daily;Recoveries;2020-03-03;;Qassim;Al Bukayriyah;0
Daily;Recoveries;2020-03-03;;Medina;Medina;0
Daily;Recoveries;2020-03-03;;Riyadh;Howtat Sudair;0
Daily;Recoveries;2020-03-03;;Eastern Region;Al Jafr;0
Daily;Recoveries;2020-03-03;;Asir;Bisha;0
Daily;Recoveries;2020-03-03;;Mecca;Taif;0
Daily;Recoveries;2020-03-03;;Jazan;Sabya;0
Daily;Recoveries;2020-03-03;;Asir;Thurayban;0
Daily;Recoveries;2020-03-03;;Al Bahah;Al Mandaq;0
Daily;Recoveries;2020-03-03;;Jazan;Baish;0
Daily;Recoveries;2020-03-03;;Mecca;Al Muzaylif;0
Daily;Recoveries;2020-03-03;;Eastern Region;Dahran;0
Daily;Recoveries;2020-03-03;;Tabuk;Duba;0
Daily;Recoveries;2020-03-04;Umrah suspension;Asir;Sabt Al Alayah;0
Daily;Recoveries;2020-03-04;Umrah suspension;Eastern Region;Hufof;0
Daily;Recoveries;2020-03-04;Umrah suspension;Riyadh;Al Quwaiiyah;0
Daily;Recoveries;2020-03-04;Umrah suspension;Riyadh;Muzahmiya;0
Daily;Recoveries;2020-03-04;Umrah suspension;Qassim;Al Mithnab;0
Daily;Recoveries;2020-03-04;Umrah suspension;Mecca;Umm Aldoom;0
Daily;Recoveries;2020-03-04;Umrah suspension;Eastern Region;Al Mubarraz;0
Daily;Recoveries;2020-03-04;Umrah suspension;Mecca;Alhadda;0
Daily;Recoveries;2020-03-04;Umrah suspension;Qassim;Riyadh Al Khabra;0
Daily;Recoveries;2020-03-04;Umrah suspension;Asir;Khamis Mushait;0
Daily;Recoveries;2020-03-04;Umrah suspension;Jazan;Abu Arish;0
Daily;Recoveries;2020-03-04;Umrah suspension;Mecca;Jeddah;0
Daily;Recoveries;2020-03-04;Umrah suspension;Mecca;Alqarei;0
Daily;Recoveries;2020-03-04;Umrah suspension;Eastern Region;Saihat;0
Daily;Recoveries;2020-03-04;Umrah suspension;Al Bahah;Al Mandaq;0
Daily;Recoveries;2020-03-04;Umrah suspension;Mecca;Bani Malek;0
Daily;Recoveries;2020-03-05;;Riyadh;Al Majmaah;0
Daily;Recoveries;2020-03-05;;Mecca;Rabigh;0
Daily;Recoveries;2020-03-05;;Medina;Wadi Al Fara'a;0
Daily;Recoveries;2020-03-05;;Mecca;Turbah;0
Daily;Recoveries;2020-03-05;;Qassim;Uqlat as Suqur;0
Daily;Recoveries;2020-03-05;;Qassim;Al Bukayriyah;0
Daily;Recoveries;2020-03-05;;Medina;Medina;0
Daily;Recoveries;2020-03-05;;Jazan;Samtah;0
Daily;Recoveries;2020-03-05;;Mecca;Maisan;0
Daily;Recoveries;2020-03-05;;Eastern Region;Hafr Al Batin;0
Daily;Recoveries;2020-03-05;;Mecca;Alqarei;0
Daily;Recoveries;2020-03-05;;Jazan;Jazan;0
Daily;Recoveries;2020-03-05;;Asir;Ahad Rafidah;0
Daily;Recoveries;2020-03-05;;Eastern Region;Dahran;0
Daily;Recoveries;2020-03-05;;Mecca;Al Muwayh;0
Daily;Recoveries;2020-03-06;;Mecca;Adham;0
Daily;Recoveries;2020-03-06;;Mecca;Turbah;0
Daily;Recoveries;2020-03-06;;Qassim;Ar Rass;0
Daily;Recoveries;2020-03-06;;Eastern Region;Qatif;0
Daily;Recoveries;2020-03-06;;Riyadh;Sajer;0
Daily;Recoveries;2020-03-06;;Qassim;Al Bukayriyah;0
Daily;Recoveries;2020-03-06;;Eastern Region;Dammam;0
